"fish.id","tray","tray.position","sample.mass.mg","c.content.mg","c.content.perc","d13C","n.content.mg","n.content.perc","d15N","c.n","duplicate","X","dissection.date","student.name","species","site","collection.date","weight.g","tl.mm","sl.mm","fl.mm","liver","stomach.contents","note","ground","packaged","ran.on.ea","month","season","month.year","east_vs_west","in_vs_out","distance","shoal.spot"
"STA062","250818_BOEM_STA_3","A9",0.77,0.33,43.24,-20.31,0.1,13.63,12.37,3.17,"",NA,"1/15/25","Cole","Striped Anchovy","WI2",24-11-08,"8.1","108","91","96","N","mush","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA063","250818_BOEM_STA_3","A11",0.73,0.31,42.93,-18.92,0.1,13.56,11.79,3.17,"",NA,"1/15/25","Lindsey","Striped Anchovy","EI1",24-08-12,"2.2","69","56","65","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA064","250818_BOEM_STA_3","A12",0.72,0.28,39.17,-20.43,0.08,11.76,12.33,3.33,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.2","38","32","35","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA065","250818_BOEM_STA_3","B1",0.72,0.29,40.21,-20.81,0.08,11.69,12.4,3.44,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.4","-","40","-","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA066","250818_BOEM_STA_3","B2",0.75,0.31,41.26,-19.89,0.09,11.9,11.91,3.47,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.1","42","35","38","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA067","250818_BOEM_STA_3","B5",0.8,0.32,39.53,-18.87,0.09,11.89,10.13,3.32,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.3","39","33","-","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA068","250818_BOEM_STA_3","B6",0.76,0.31,40.39,-23.45,0.09,12.11,9.47,3.34,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.4","47","40","-","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA069","250818_BOEM_STA_3","B7",0.75,0.3,39.77,-19.14,0.09,11.95,12.27,3.33,"",NA,"1/15/25","Cole","Striped Anchovy","EI1",24-08-12,"0.4","48","36","38","N","-","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA070","250818_BOEM_STA_3","B8",0.76,0.33,43.3,-18.43,0.1,13.52,10.64,3.2,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"2.2","68","56","62","N","mush","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA071","250818_BOEM_STA_3","B9",0.76,0.33,43.24,-18.74,0.1,13.63,11.74,3.17,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.6","65","53","59","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA072","250818_BOEM_STA_3","C1",0.74,0.32,43.05,-19.31,0.1,13.47,11.79,3.2,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.8","65","55","58","N","mush","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA073","250818_BOEM_STA_3","C2",0.81,0.35,43.44,-18.65,0.11,13.53,11.69,3.21,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.4","59","50","53","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA074","250818_BOEM_STA_3","C3",0.78,0.33,42.03,-18.46,0.1,13.19,10.29,3.19,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"2.2","67","56","61","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA075","250818_BOEM_STA_3","C4",0.74,0.32,43.19,-18.84,0.1,13.5,11.79,3.2,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"2.1","69","57","62","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA076","250818_BOEM_STA_3","C5",0.76,0.33,42.68,-17.77,0.1,13.39,11.71,3.19,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.2","63","52","56","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA077","250818_BOEM_STA_3","C6",0.79,0.34,43.18,-18.67,0.11,13.56,11.8,3.18,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.6","59","50","55","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA078","250818_BOEM_STA_3","C9",0.75,0.32,42.89,-18.67,0.1,13.46,11.5,3.19,"",NA,"1/16/25","Cole","Striped Anchovy","EI1",24-08-12,"1.2","56","47","51","N","-","very small, very little muscle","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA079","250818_BOEM_STA_3","C10",0.74,0.29,38.79,-19.71,0.09,12.29,14.94,3.16,"",NA,"1/17/25","Cole","Striped Anchovy","WI1",24-11-08,"6.7","101","84","92","N","mush","","","","","November","Autumn","November-24","West","In","inshore","West.In"
"STA080","250818_BOEM_STA_3","C11",0.79,0.34,42.79,-19.5,0.11,13.65,12.53,3.13,"",NA,"1/17/25","Cole","Striped Anchovy","WI1",24-11-08,"7.5","103","84","94","N","mush","","","","","November","Autumn","November-24","West","In","inshore","West.In"
"STA081","250818_BOEM_STA_3","C12",0.72,0.31,43.09,-19.96,0.1,13.57,12.69,3.18,"",NA,"1/17/25","Cole","Striped Anchovy","WI1",24-11-08,"7.6","106","88","96","N","mush","","","","","November","Autumn","November-24","West","In","inshore","West.In"
"STA082","250818_BOEM_STA_3","D1",0.77,0.33,43.01,-20.43,0.1,13.65,14.34,3.15,"",NA,"1/17/25","Cole","Striped Anchovy","EO1",24-11-01,"7.5","105","86","94","N","-","","","","","November","Autumn","November-24","East","Out","inshore","East.Out"
"STA083","250818_BOEM_STA_3","D5",0.74,0.32,43.2,-20.16,0.1,13.64,12.73,3.17,"",NA,"1/21/25","Cole","Striped Anchovy","EI1",24-11-01,"7.8","103","86","94","N","-","","","","","November","Autumn","November-24","East","In","inshore","East.In"
"STA084","250818_BOEM_STA_3","D6",0.73,0.29,39.6,-21.3,0.09,12.55,13.48,3.15,"",NA,"1/21/25","Cole","Striped Anchovy","EI1",24-11-01,"6.8","102","83","90","N","-","","","","","November","Autumn","November-24","East","In","inshore","East.In"
"STA085","250818_BOEM_STA_3","D7",0.75,0.33,43.83,-20.07,0.1,13.79,13.72,3.18,"",NA,"1/21/25","Cole","Striped Anchovy","EI1",24-11-01,"10.6","114","96","105","N","-","","","","","November","Autumn","November-24","East","In","inshore","East.In"
"STA086","250818_BOEM_STA_3","D8",0.74,0.32,43.53,-19.91,0.1,13.84,12.3,3.15,"",NA,"1/27/25","Cole","Striped Anchovy","EI1",24-11-01,"6.8","101","85","92","N","-","","","","","November","Autumn","November-24","East","In","inshore","East.In"
"STA087","250818_BOEM_STA_3","D9",0.71,0.31,43.58,-19.89,0.1,13.73,13.62,3.17,"Y",NA,"1/27/25","Cole","Striped Anchovy","EI1",24-11-01,"8.7","107","90","96","N","-","","","","","November","Autumn","November-24","East","In","inshore","East.In"
"STA166","350824_BOEM_STA_7","A9",0.73,0.37,51.35,-18.99,0.12,15.89,8.65,3.23,"Y",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"4.2","84","69","78","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA167","350824_BOEM_STA_7","A11",0.76,0.49,64.34,-19.56,0.15,20.24,7.27,3.18,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"7.5","107","88","98","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA168","350824_BOEM_STA_7","A12",0.69,0.43,62.14,-18.99,0.13,19.33,9.63,3.21,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"4.9","90","71","81","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA169","350824_BOEM_STA_7","B1",0.71,0.37,52.25,-21.69,0.12,16.19,9.85,3.23,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"5","88","72","81","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA170","350824_BOEM_STA_7","B2",0.71,0.33,46.57,-19.97,0.1,14.31,9.92,3.25,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"5.5","90","74","81","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA171","350824_BOEM_STA_7","B5",0.66,0.35,52.86,-18.56,0.11,16.23,11.96,3.26,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"2.9","76","64","70","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA172","350824_BOEM_STA_7","B6",0.62,0.43,69.76,-19.11,0.13,21.66,9.7,3.22,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"4","87","70","78","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA173","350824_BOEM_STA_7","B7",0.62,0.29,46.37,-18.27,0.09,14.19,9.29,3.27,"",NA,"5/13/25","Cole","Striped Anchovy","EI3",23-10-25,"4.3","87","71","79","-","-","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA174","350824_BOEM_STA_7","B8",0.63,0.31,48.83,-18.53,0.09,14.92,12.06,3.27,"",NA,"5/13/25","Dannette","Striped Anchovy","EI3",23-10-25,"3.2","83","66","74","-","mush","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA175","350824_BOEM_STA_7","B9",0.77,0.35,44.9,-19.07,0.11,13.83,11.52,3.25,"",NA,"5/13/25","Cole","Striped Anchovy","EI3",23-10-25,"3.1","-","67","73","-","mush","","","","","October","Autumn","October-23","East","In","offshore","East.In"
"STA176","350824_BOEM_STA_7","C1",0.75,0.32,43.1,-20,0.1,13.57,11.72,3.18,"",NA,"5/14/25","Cole","Striped Anchovy","EI2",23-10-25,"5.4","96","78","87","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA177","350824_BOEM_STA_7","C2",0.78,0.37,47.1,-20.04,0.11,14.65,10.94,3.22,"",NA,"5/14/25","Cole","Striped Anchovy","EI2",23-10-25,"3.4","88","73","83","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA178","350824_BOEM_STA_7","C3",0.71,0.3,42.74,-18.4,0.09,13.26,12.79,3.22,"",NA,"5/14/25","Cole","Striped Anchovy","EI2",23-10-25,"4.1","89","74","79","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA179","350824_BOEM_STA_7","C4",0.72,0.3,42.2,-18.58,0.1,13.27,8.84,3.18,"",NA,"5/14/25","Cole","Striped Anchovy","EI2",23-10-25,"2.9","83","68","75","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA180","350824_BOEM_STA_7","C5",0.78,0.33,42.27,-19.35,0.1,13.15,11.54,3.21,"",NA,"5/14/25","Cole","Striped Anchovy","EI2",23-10-25,"2.7","77","63","71","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA181","350824_BOEM_STA_7","C6",0.75,0.32,42.67,-19.26,0.1,13.18,11.85,3.24,"",NA,"5/15/25","Dannette","Striped Anchovy","EI2",23-10-25,"2.7","80","67","73","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA182","350824_BOEM_STA_7","C9",0.69,0.29,42.77,-19.92,0.09,13.26,13.91,3.23,"",NA,"5/15/25","Dannette","Striped Anchovy","EI2",23-10-25,"3","77","65","72","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA183","350824_BOEM_STA_7","C10",0.68,0.29,42.41,-19.44,0.09,13.22,13.7,3.21,"",NA,"5/15/25","Dannette","Striped Anchovy","EI2",23-10-25,"2.8","75","67","-","-","-","broken tail","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA184","350824_BOEM_STA_7","C11",0.76,0.33,42.88,-19.65,0.1,13.33,12.93,3.22,"",NA,"5/15/25","Dannette","Striped Anchovy","EI2",23-10-25,"2.6","71","64","-","-","-","broken tail","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA185","350824_BOEM_STA_7","C12",0.76,0.32,42.25,-19.55,0.1,13.15,11.55,3.21,"",NA,"5/15/25","Dannette","Striped Anchovy","EI2",23-10-25,"2.5","78","64","70","-","-","","","","","October","Autumn","October-23","East","In","midshore","East.In"
"STA186","350824_BOEM_STA_7","D1",0.63,0.28,44.6,-19.53,0.09,13.98,10.84,3.19,"",NA,"6/6/25","Cole","Striped Anchovy","EI1",23-10-25,"13.2","124","104","114","-","-","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"STA187","350824_BOEM_STA_7","D5",0.62,0.27,44.08,-19.44,0.08,13.31,12.49,3.31,"",NA,"6/6/25","Cole","Striped Anchovy","EI1",23-10-25,"3.3","86","71","79","-","-","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"STA188","350824_BOEM_STA_7","D6",0.76,0.34,44.31,-18.82,0.1,13.82,12.08,3.21,"",NA,"6/6/25","Cole","Striped Anchovy","EI1",23-10-25,"14.6","121","103","114","Y","-","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"STA189","350824_BOEM_STA_7","D7",0.69,0.31,45.14,-18.9,0.1,13.93,12.59,3.24,"",NA,"6/6/25","Cole","Striped Anchovy","EI1",23-10-25,"12","123","101","112","Y","-","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"STA190","350824_BOEM_STA_7","D8",0.73,0.33,45.62,-19.23,0.1,13.62,12.11,3.35,"",NA,"6/6/25","Cole","Striped Anchovy","EI1",23-10-25,"12.1","120","100","111","Y","-","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"STA191","350824_BOEM_STA_7","D9",0.72,0.32,44.13,-18.96,0.1,13.71,11.74,3.22,"Y",NA,"6/9/25","Cole","Striped Anchovy","EI1",23-10-25,"15.9","127","108","120","Y","mush","","","","","October","Autumn","October-23","East","In","inshore","East.In"
"THH001","250327_BOEM_2","B8",1.03,0.45,44.03,-17.32,0.14,13.94,6.82,3.16,"",NA,"9/10/24","Dannette","Thread Herring","EI1",24-08-12,"82.3","205","160","175","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH002","250327_BOEM_2","B9",1.04,0.48,46.1,-18.31,0.15,13.99,7.17,3.29,"",NA,"9/10/24","Dannette","Thread Herring","EI1",24-08-12,"120.5","220","165","184","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH003","250327_BOEM_2","C1",1.09,0.49,45.41,-20.26,0.16,14.57,6.87,3.12,"",NA,"9/10/24","EG","Thread Herring","EI1",24-08-12,"40.2","164","123","135","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH004","250327_BOEM_2","C2",1.04,0.47,45.43,-18.82,0.15,14.61,6.83,3.11,"",NA,"9/10/24","Sam","Thread Herring","EI1",24-08-12,"53.4","171","132","145","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH005","250327_BOEM_2","C3",0.98,0.46,46.77,-18.75,0.14,14.02,7.9,3.34,"",NA,"9/10/24","Dannette","Thread Herring","EI1",24-08-12,"92.2","210","165","178","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH006","250327_BOEM_2","C4",0.94,0.44,46.44,-16.78,0.14,14.61,7.59,3.18,"",NA,"9/13/24","Dannette","Thread Herring","EI1",24-08-12,"84.6","195","144","163","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH007","250327_BOEM_2","C5",0.95,0.44,46.38,-18.8,0.14,14.8,6.92,3.13,"",NA,"9/13/24","EG","Thread Herring","EI1",24-08-12,"60.2","185","141","153","N","N","no liver/digested","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH008","250327_BOEM_2","C6",1.07,0.5,46.23,-19.06,0.16,14.71,5.79,3.14,"",NA,"9/13/24","Dannette","Thread Herring","EI1",24-08-12,"11.1","110","85","94","N","N","no liver/digested","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH009","250327_BOEM_2","C9",0.94,0.43,45.43,-19.86,0.14,14.55,6.65,3.12,"",NA,"9/13/24","EG","Thread Herring","EI1",24-08-12,"46.1","170","131","141","Y","N","small liver","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH010","250407_BOEM_THH_1","A9",0.94,0.42,45.06,-18.53,0.13,13.94,7.34,3.23,"Y",NA,"9/13/24","Dannette","Thread Herring","EI1",24-08-12,"68.9","190","144","165","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","inshore","East.In"
"THH011","250407_BOEM_THH_1","A11",1.01,0.44,43.89,-19.13,0.14,13.46,7.26,3.26,"",NA,"9/13/24","EG","Thread Herring","EI2",24-08-12,"75.6","202","153","168","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"THH012","250407_BOEM_THH_1","A12",0.97,0.44,44.99,-18.43,0.14,14.09,7.06,3.19,"",NA,"9/13/24","Dannette","Thread Herring","EI2",24-08-12,"76.4","205","158","170","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"THH013","250407_BOEM_THH_1","B1",1,0.44,44.1,-17.86,0.14,13.81,7.6,3.19,"",NA,"9/13/24","Dannette","Thread Herring","EI2",24-08-12,"83.4","200","150","170","Y","11 fish/anchovies found","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"THH014","250407_BOEM_THH_1","B2",1,0.43,43.35,-19.64,0.14,13.61,7.23,3.18,"",NA,"9/16/24","EG","Thread Herring","EI3",24-08-12,"35.4","155","115","127","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","offshore","East.In"
"THH015","250407_BOEM_THH_1","B5",0.98,0.44,45.45,-18.95,0.14,14.08,7.72,3.23,"",NA,"9/16/24","EG","Thread Herring","EI3",24-08-12,"69.9","192","151","161","Y","N","large gonads and good liver","Y","Y","Y","August","Summer","August-24","East","In","offshore","East.In"
"THH016","250407_BOEM_THH_1","B6",0.97,0.43,44.39,-18.25,0.13,13.82,7.89,3.21,"",NA,"9/16/24","EG","Thread Herring","EI3",24-08-12,"77.3","200","157","170","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","offshore","East.In"
"THH017","250407_BOEM_THH_1","B7",0.94,0.42,44.52,-17.74,0.13,13.8,8.18,3.23,"",NA,"9/16/24","EG","Thread Herring","WI3",24-08-13,"70.4","195","148","158","Y","N","","Y","Y","Y","August","Summer","August-24","West","In","offshore","West.In"
"THH018","250407_BOEM_THH_1","B8",0.99,0.45,45.11,-18.98,0.14,13.87,8.03,3.25,"",NA,"9/17/24","Dannette","Thread Herring","WI2",24-08-13,"62.1","185","140","150","Y","N","","Y","Y","Y","August","Summer","August-24","West","In","midshore","West.In"
"THH019","250407_BOEM_THH_1","B9",1.06,0.46,43.86,-18.21,0.15,13.9,8.27,3.16,"",NA,"9/17/24","Dannette","Thread Herring","EI2",24-05-22,"65.8","194","143","157","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH020","250407_BOEM_THH_1","C1",1.05,0.46,43.76,-17.96,0.14,13.71,8.29,3.19,"",NA,"9/17/24","Lindsey","Thread Herring","EI2",24-05-22,"63.4","197","155","167","Y","N","small liver","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH021","250407_BOEM_THH_1","C2",0.93,0.4,42.8,-18.67,0.12,13.32,7.96,3.21,"",NA,"9/17/24","Dannette","Thread Herring","EI2",24-05-22,"63.7","191","145","156","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH022","250407_BOEM_THH_1","C3",0.96,0.42,43.75,-19.19,0.13,13.65,8.93,3.21,"",NA,"9/17/24","Lindsey","Thread Herring","EI2",24-05-22,"56.4","184","143","156","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH023","250407_BOEM_THH_1","C4",0.96,0.42,44.26,-18.74,0.13,13.88,10.05,3.19,"",NA,"9/17/24","Dannette","Thread Herring","EI2",24-05-22,"68.6","194","145","162","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH024","250407_BOEM_THH_1","C5",1.03,0.44,43.05,-18.12,0.14,13.47,8.12,3.2,"",NA,"9/17/24","Lindsey","Thread Herring","EI2",24-05-22,"69.3","197","154","166","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH025","250407_BOEM_THH_1","C6",1.02,0.45,44.29,-18.97,0.14,13.84,8.18,3.2,"",NA,"9/17/24","Dannette","Thread Herring","EI2",24-05-22,"67.5","183","141","154","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH026","250407_BOEM_THH_1","C9",1,0.44,44.13,-17.9,0.14,13.78,8.08,3.2,"",NA,"9/17/24","Lindsey","Thread Herring","EI2",24-05-22,"57.4","186","147","156","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH027","250407_BOEM_THH_1","C10",0.92,0.41,43.92,-18.08,0.13,13.64,8.92,3.22,"",NA,"9/17/24","Lindsey","Thread Herring","EI2",24-05-22,"62.1","193","149","167","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH028","250407_BOEM_THH_1","C11",1.05,0.46,43.58,-18.95,0.14,13.6,9.21,3.2,"",NA,"9/20/24","Dannette","Thread Herring","EI2",24-05-22,"62.4","195","145","158","Y","N","liver mostly digested","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"THH031","250407_BOEM_THH_1","D5",1.05,0.46,43.27,-20.44,0.14,13.59,12.83,3.18,"",NA,"1/7/25","Cole","Thread Herring","WO2",24-11-08,"15.6","120","92","103","N","mush","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH032","250407_BOEM_THH_1","D6",1,0.44,43.44,-19.39,0.14,13.49,12.68,3.22,"",NA,"1/7/25","Sam","Thread Herring","WO2",24-11-08,"14.4","117","94","102","N","mush","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH033","250407_BOEM_THH_1","D7",1.04,0.46,44.17,-19.42,0.14,13.68,8.52,3.23,"",NA,"1/7/25","Cole","Thread Herring","WO2",24-11-08,"18.1","125","97","106","N","mush","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH034","250407_BOEM_THH_1","D8",0.92,0.4,43.72,-20.9,0.12,13.42,13.58,3.26,"",NA,"1/7/25","Cole","Thread Herring","WO2",24-11-08,"12.9","113","90","96","N","mush","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH035","250407_BOEM_THH_1","D9",1.02,0.44,42.98,-20.5,0.14,13.26,12.81,3.24,"Y",NA,"1/7/25","Cole","Thread Herring","WO2",24-11-08,"6.5","94","74","79","N","mush","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH036","250410_BOEM_THH_2","A9",1.08,0.49,44.94,-21.13,0.15,14.09,14.14,3.19,"Y",NA,"1/7/25","Sam","Thread Herring","WO2",24-11-08,"10","106","83","92","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH037","250410_BOEM_THH_2","A11",1.08,0.49,45.04,-19.4,0.15,14.14,10.37,3.18,"",NA,"1/7/25","Cole","Thread Herring","WO2",24-11-08,"10.6","105","81","88","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH038","250410_BOEM_THH_2","A12",0.96,0.43,44.84,-22.82,0.13,14.03,15.35,3.2,"",NA,"1/7/25","Sam","Thread Herring","WO2",24-11-08,"10.4","109","84","91","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","midshore","West.Out"
"THH039","250410_BOEM_THH_2","B1",1.08,0.48,44.47,-22.24,0.15,14.06,12.19,3.16,"",NA,"1/8/25","Sam","Thread Herring","WO1",24-11-08,"24.2","138","109","117","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH040","250410_BOEM_THH_2","B2",1.02,0.46,45.36,-19.82,0.14,14.24,13.44,3.19,"",NA,"1/8/25","Cole","Thread Herring","WO1",24-11-08,"27.3","139","112","121","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH041","250410_BOEM_THH_2","B5",0.99,0.45,45.38,-21.16,0.14,14.32,12.45,3.17,"",NA,"1/8/25","Cole","Thread Herring","WO1",24-11-08,"19.3","126","96","106","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH042","250410_BOEM_THH_2","B6",0.96,0.43,44.7,-19.94,0.14,14.09,11.72,3.17,"",NA,"1/8/25","Sam","Thread Herring","WO1",24-11-08,"20.5","129","102","111","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH043","250410_BOEM_THH_2","B7",1.06,0.47,44.61,-19.6,0.15,13.97,13.09,3.19,"",NA,"1/8/25","Cole","Thread Herring","WO1",24-11-08,"10.9","106","84","91","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH044","250410_BOEM_THH_2","B8",1.01,0.44,43.4,-18.34,0.14,13.5,14.61,3.21,"",NA,"1/8/25","Sam","Thread Herring","WO1",24-11-08,"12","110","84","94","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH045","250410_BOEM_THH_2","B9",1,0.45,45.06,-20.49,0.14,14.2,15.92,3.17,"",NA,"1/8/25","Cole","Thread Herring","WO1",24-11-08,"15.4","119","91","99","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH046","250410_BOEM_THH_2","C1",1.02,0.44,43.41,-18.83,0.14,13.76,12.97,3.16,"",NA,"1/8/25","Sam","Thread Herring","WO1",24-11-08,"8.9","104","80","87","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH047","250410_BOEM_THH_2","C2",1.05,0.47,44.31,-19.87,0.15,14.11,11.7,3.14,"",NA,"1/8/25","Cole","Thread Herring","WO1",24-11-08,"19.5","129","99","110","N","mush","","Y","Y","","November","Autumn","November-24","West","Out","inshore","West.Out"
"THH048","250410_BOEM_THH_2","C3",0.95,0.41,43.18,-20.72,0.13,13.45,14.44,3.21,"",NA,"1/13/25","Dannette","Thread Herring","WI2",24-11-08,"2.7","70","57","62","N","mush","","Y","Y","","November","Autumn","November-24","West","In","midshore","West.In"
"THH049","250410_BOEM_THH_2","C4",1.01,0.44,43.3,-20.8,0.14,13.64,14.48,3.18,"",NA,"1/13/25","Dannette","Thread Herring","WI2",24-11-08,"4.3","85","65","72","N","mush","","Y","Y","","November","Autumn","November-24","West","In","midshore","West.In"
"THH050","250410_BOEM_THH_2","C5",0.98,0.43,43.66,-20.82,0.13,13.78,13.9,3.17,"",NA,"1/13/25","EG","Thread Herring","WI2",24-11-08,"3.6","79","65","70","N","mush","","Y","Y","","November","Autumn","November-24","West","In","midshore","West.In"
"THH051","250410_BOEM_THH_2","C6",0.95,0.41,43.04,-19.93,0.13,13.57,13.67,3.17,"",NA,"1/14/25","Cole","Thread Herring","WI2",24-11-08,"3","73","57","65","N","mush","","Y","Y","","November","Autumn","November-24","West","In","midshore","West.In"
"THH052","250410_BOEM_THH_2","C9",0.98,0.45,45.72,-20.14,0.14,14.69,12.29,3.11,"",NA,"1/27/25","Dannette","Thread Herring","WI1",24-11-08,"16.4","130","97","104","N","mush","","Y","Y","","November","Autumn","November-24","West","In","inshore","West.In"
